source_sheet,SNP,CHR,BP,P,Base,Gene
"gwas p<7E-4, keep reseq SNPs",rs6760000,2,42337820,0.000501265,1,-
"gwas p<7E-4, keep reseq SNPs",rs13254386,8,8292068,0.000501504,1,-
"gwas p<7E-4, keep reseq SNPs",rs57695096,4,104910814,0.000501537,1,RP11-703G6.1
"gwas p<7E-4, keep reseq SNPs",rs80126870,18,63278481,0.000501861,1,RP11-775G23.1
"gwas p<7E-4, keep reseq SNPs",rs145113119,4,29680511,0.000502196,1,-
"gwas p<7E-4, keep reseq SNPs",rs78401640,17,6958207,0.000502325,1,CTD-2545G14.2
"gwas p<7E-4, keep reseq SNPs",rs192742581,2,238374282,0.000502572,1,-
"gwas p<7E-4, keep reseq SNPs",rs61938217,12,102253154,0.000503009,1,-
"gwas p<7E-4, keep reseq SNPs",rs7630395,3,10518434,0.000503009,1,ATP2B2
"gwas p<7E-4, keep reseq SNPs",rs143793502,16,89178531,0.000503491,1,ACSF3
"gwas p<7E-4, keep reseq SNPs",rs1889403,1,88371628,0.000503751,1,RP5-1027O11.1
"gwas p<7E-4, keep reseq SNPs",rs34790023,6,147844259,0.000504242,1,SAMD5
"gwas p<7E-4, keep reseq SNPs",rs1455233,18,11452637,0.000504417,1,RP11-128P17.3
"gwas p<7E-4, keep reseq SNPs",rs73140948,12,99518709,0.000504508,1,ANKS1B
"gwas p<7E-4, keep reseq SNPs",rs117716790,8,14405326,0.000504533,1,SGCZ
"gwas p<7E-4, keep reseq SNPs",rs6910759,6,7733862,0.000505297,1,BMP6
"gwas p<7E-4, keep reseq SNPs",rs28375794,4,188841486,0.000505552,1,-
"gwas p<7E-4, keep reseq SNPs",rs77478496,5,92681319,0.00050593,1,-
"gwas p<7E-4, keep reseq SNPs",rs80022933,2,36554406,0.00050635,1,-
"gwas p<7E-4, keep reseq SNPs",rs3753380,1,78956432,0.000507221,1,PTGFR
"gwas p<7E-4, keep reseq SNPs",rs4730257,7,78023516,0.000507631,1,MAGI2
"gwas p<7E-4, keep reseq SNPs",rs149397911,8,22583152,0.00050773,1,PEBP4
"gwas p<7E-4, keep reseq SNPs",rs144128391,4,92219542,0.000507897,1,CCSER1
"gwas p<7E-4, keep reseq SNPs",rs111542492,4,139332707,0.000507951,1,LINC00499
"gwas p<7E-4, keep reseq SNPs",rs145355746,5,111901820,0.000509051,1,-
"gwas p<7E-4, keep reseq SNPs",rs71370450,17,6418632,0.000511158,1,PITPNM3
"gwas p<7E-4, keep reseq SNPs",rs147644302,4,119871535,0.000511707,1,SYNPO2
"gwas p<7E-4, keep reseq SNPs",rs12568656,1,208317601,0.000512515,1,PLXNA2
"gwas p<7E-4, keep reseq SNPs",rs113028297,14,61776822,0.000513271,1,RP11-902B17.1
"gwas p<7E-4, keep reseq SNPs",rs116390494,2,147042764,0.000513479,1,-
"gwas p<7E-4, keep reseq SNPs",rs6124769,20,44781537,0.000513488,1,-
"gwas p<7E-4, keep reseq SNPs",rs77245996,6,113270620,0.000513512,1,-
"gwas p<7E-4, keep reseq SNPs",rs146830447,1,225811719,0.000514327,1,ENAH
"gwas p<7E-4, keep reseq SNPs",rs193084192,6,35291211,0.000515142,1,DEF6
"gwas p<7E-4, keep reseq SNPs",rs4346241,17,8580609,0.000515178,1,-
"gwas p<7E-4, keep reseq SNPs",rs117124256,19,39196025,0.00051539,1,ACTN4
"gwas p<7E-4, keep reseq SNPs",rs79617488,13,55606451,0.000515483,1,-
"gwas p<7E-4, keep reseq SNPs",rs11707772,3,54371382,0.000515789,1,CACNA2D3
"gwas p<7E-4, keep reseq SNPs",rs10957089,8,60260199,0.000516071,1,-
"gwas p<7E-4, keep reseq SNPs",rs73138019,3,98561297,0.000516497,1,DCBLD2
"gwas p<7E-4, keep reseq SNPs",rs10842996,12,27965617,0.000516831,1,-
"gwas p<7E-4, keep reseq SNPs",rs148846464,7,73469287,0.000517361,1,ELN
"gwas p<7E-4, keep reseq SNPs",rs234168,14,98141289,0.000518506,1,RP11-76E12.1
"gwas p<7E-4, keep reseq SNPs",rs144828791,14,25457341,0.000518618,1,STXBP6
"gwas p<7E-4, keep reseq SNPs",rs117601676,7,102493006,0.000519075,1,FBXL13
"gwas p<7E-4, keep reseq SNPs",rs61883170,10,110913806,0.000519184,1,-
"gwas p<7E-4, keep reseq SNPs",rs34417882,1,218115865,0.000519522,1,-
"gwas p<7E-4, keep reseq SNPs",rs11175272,12,64575519,0.000519755,1,C12orf66
"gwas p<7E-4, keep reseq SNPs",rs190847119,1,150690020,0.000520173,1,HORMAD1
"gwas p<7E-4, keep reseq SNPs",rs6080285,20,16509803,0.000520546,1,KIF16B
"gwas p<7E-4, keep reseq SNPs",rs56673496,14,62517050,0.00052068,1,SYT16
"gwas p<7E-4, keep reseq SNPs",rs4887349,15,88583867,0.000520756,1,NTRK3
"gwas p<7E-4, keep reseq SNPs",rs144561314,6,111184819,0.000520862,1,RP3-418A9.3
"gwas p<7E-4, keep reseq SNPs",rs75819521,2,237909569,0.0005211,1,-
"gwas p<7E-4, keep reseq SNPs",rs112566754,2,209044275,0.000521243,1,C2orf80
"gwas p<7E-4, keep reseq SNPs",rs61852567,10,90669755,0.000521416,1,STAMBPL1
"gwas p<7E-4, keep reseq SNPs",rs3785376,16,24307790,0.000521735,1,CACNG3
"gwas p<7E-4, keep reseq SNPs",rs13137733,4,77182273,0.000522896,1,FAM47E
"gwas p<7E-4, keep reseq SNPs",rs34986188,20,40372820,0.000522996,1,-
"gwas p<7E-4, keep reseq SNPs",rs2375892,1,102664492,0.000523396,1,RP11-202K23.1
"gwas p<7E-4, keep reseq SNPs",rs7433834,3,107235710,0.000523676,1,-
"gwas p<7E-4, keep reseq SNPs",rs10898664,11,87007030,0.000524924,1,TMEM135
"gwas p<7E-4, keep reseq SNPs",rs74426624,10,72703367,0.000525665,1,RP11-432J9.6
"gwas p<7E-4, keep reseq SNPs",rs71446420,2,11739415,0.000526471,1,GREB1
"gwas p<7E-4, keep reseq SNPs",rs41297153,10,93811467,0.000526953,1,CPEB3
"gwas p<7E-4, keep reseq SNPs",rs7027095,9,24630409,0.000527107,1,-
"gwas p<7E-4, keep reseq SNPs",rs61973892,13,108761745,0.000527453,1,-
"gwas p<7E-4, keep reseq SNPs",rs773512,9,93952033,0.000527793,1,-
"gwas p<7E-4, keep reseq SNPs",rs35725332,6,7821129,0.000527885,1,BMP6
"gwas p<7E-4, keep reseq SNPs",rs621847,9,116415493,0.000528107,1,RP11-18B16.2
"gwas p<7E-4, keep reseq SNPs",rs145481672,7,21528401,0.000529106,1,SP4
"gwas p<7E-4, keep reseq SNPs",rs10966512,9,24866468,0.00052935,1,-
"gwas p<7E-4, keep reseq SNPs",rs1832326,9,33656917,0.000529448,1,-
"gwas p<7E-4, keep reseq SNPs",rs234477,6,124364472,0.000529858,1,NKAIN2
"gwas p<7E-4, keep reseq SNPs",rs28479336,15,41791978,0.000530213,1,ITPKA
"gwas p<7E-4, keep reseq SNPs",6:28727593,6,28727593,0.000530227,1,NA
"gwas p<7E-4, keep reseq SNPs",rs61871596,10,127156253,0.000530425,1,-
"gwas p<7E-4, keep reseq SNPs",rs117291163,13,29979631,0.000530736,1,MTUS2
"gwas p<7E-4, keep reseq SNPs",rs190278232,9,128513595,0.000531054,1,PBX3
"gwas p<7E-4, keep reseq SNPs",rs11076526,16,50287244,0.00053147,1,-
"gwas p<7E-4, keep reseq SNPs",rs117131664,11,10615257,0.000531476,1,MRVI1
"gwas p<7E-4, keep reseq SNPs",rs4684187,3,14282367,0.000532319,1,-
"gwas p<7E-4, keep reseq SNPs",rs72940300,11,81358726,0.000532392,1,-
"gwas p<7E-4, keep reseq SNPs",rs145158243,6,7616874,0.000533203,1,SNRNP48
"gwas p<7E-4, keep reseq SNPs",rs12604212,18,29284161,0.000533841,1,-
"gwas p<7E-4, keep reseq SNPs",rs144243745,15,95295026,0.000534124,1,-
"gwas p<7E-4, keep reseq SNPs",rs7790549,7,150090032,0.000534265,1,ZNF775
"gwas p<7E-4, keep reseq SNPs",rs12566333,1,208934121,0.000536382,1,-
"gwas p<7E-4, keep reseq SNPs",rs10881263,1,105675891,0.000538229,1,-
"gwas p<7E-4, keep reseq SNPs",rs11759112,6,156416660,0.000539926,1,-
"gwas p<7E-4, keep reseq SNPs",rs62575002,9,111486690,0.000541025,1,-
"gwas p<7E-4, keep reseq SNPs",rs75124962,20,6115727,0.000541081,1,-
"gwas p<7E-4, keep reseq SNPs",rs74536442,2,24665113,0.000541895,1,-
"gwas p<7E-4, keep reseq SNPs",rs12618065,2,64937638,0.00054334,1,-
"gwas p<7E-4, keep reseq SNPs",rs1799899,3,133475812,0.000543469,1,TF
"gwas p<7E-4, keep reseq SNPs",rs79897735,9,94683075,0.000543632,1,ROR2
"gwas p<7E-4, keep reseq SNPs",rs4672388,2,60598672,0.000544073,1,AC007381.2
"gwas p<7E-4, keep reseq SNPs",rs9931202,16,6573408,0.000544203,1,RBFOX1
"gwas p<7E-4, keep reseq SNPs",rs117497513,13,78966011,0.000544926,1,RNF219-AS1
"gwas p<7E-4, keep reseq SNPs",rs16841040,2,157748051,0.000544954,1,-
"gwas p<7E-4, keep reseq SNPs",rs11059257,12,123141346,0.000545241,1,HCAR1
"gwas p<7E-4, keep reseq SNPs",rs71466283,12,104251500,0.000545241,1,-
"gwas p<7E-4, keep reseq SNPs",rs2051635,22,27237893,0.000545544,1,-
"gwas p<7E-4, keep reseq SNPs",rs78288787,12,118371667,0.000545613,1,KSR2
"gwas p<7E-4, keep reseq SNPs",rs2507122,9,18752860,0.00054666,1,ADAMTSL1
"gwas p<7E-4, keep reseq SNPs",rs512827,6,53382260,0.000547123,1,GCLC
"gwas p<7E-4, keep reseq SNPs",rs117650030,14,38281984,0.000547418,1,TTC6
"gwas p<7E-4, keep reseq SNPs",rs149955466,9,72576244,0.00054752,1,-
"gwas p<7E-4, keep reseq SNPs",rs118146246,19,11907674,0.000547718,1,ZNF491
"gwas p<7E-4, keep reseq SNPs",rs142646383,4,13283070,0.000548514,1,-
"gwas p<7E-4, keep reseq SNPs",rs4734248,8,94554637,0.000550662,1,LINC00535
"gwas p<7E-4, keep reseq SNPs",rs150853309,16,72767502,0.000551751,1,RP5-991G20.1
"gwas p<7E-4, keep reseq SNPs",rs185794188,19,4441849,0.000552588,1,CHAF1A
"gwas p<7E-4, keep reseq SNPs",rs17788255,1,214590254,0.000552991,1,PTPN14
"gwas p<7E-4, keep reseq SNPs",rs686332,6,124795348,0.000553353,1,NKAIN2
"gwas p<7E-4, keep reseq SNPs",rs61780910,1,7040244,0.000553592,1,CAMTA1
"gwas p<7E-4, keep reseq SNPs",rs113745569,3,99127123,0.000553732,1,-
"gwas p<7E-4, keep reseq SNPs",rs237854,3,8832735,0.000553832,1,-
"gwas p<7E-4, keep reseq SNPs",rs139443703,10,80682231,0.000555213,1,-
"gwas p<7E-4, keep reseq SNPs",rs8352,5,1463051,0.000555324,1,LPCAT1
"gwas p<7E-4, keep reseq SNPs",rs7149853,14,54355154,0.000556418,1,-
"gwas p<7E-4, keep reseq SNPs",rs17421436,5,164786446,0.000556597,1,CTC-535M15.2
"gwas p<7E-4, keep reseq SNPs",rs62298284,4,59869691,0.000556971,1,RP11-340A13.2
"gwas p<7E-4, keep reseq SNPs",rs10512945,3,134898960,0.000557178,1,EPHB1
"gwas p<7E-4, keep reseq SNPs",rs148761407,10,53975078,0.000558184,1,PRKG1
"gwas p<7E-4, keep reseq SNPs",rs117169628,16,89262657,0.000561283,1,CDH15
"gwas p<7E-4, keep reseq SNPs",rs189456250,6,38173339,0.00056229,1,BTBD9
"gwas p<7E-4, keep reseq SNPs",rs71490385,11,62251696,0.000562726,1,AHNAK
"gwas p<7E-4, keep reseq SNPs",rs151036604,4,148550841,0.000562975,1,TMEM184C
"gwas p<7E-4, keep reseq SNPs",rs13405741,2,111913056,0.000563041,1,BCL2L11
"gwas p<7E-4, keep reseq SNPs",rs225116,1,8017651,0.000563075,1,PARK7
"gwas p<7E-4, keep reseq SNPs",rs2640745,11,108476299,0.000563075,1,-
"gwas p<7E-4, keep reseq SNPs",rs571560897,10,93264679,0.0005639,1,HECTD2
"gwas p<7E-4, keep reseq SNPs",rs10517808,4,165496973,0.000564765,1,-
"gwas p<7E-4, keep reseq SNPs",rs113487933,17,14645834,0.000565392,1,-
"gwas p<7E-4, keep reseq SNPs",rs34894030,10,112325114,0.000565876,1,SMC3
"gwas p<7E-4, keep reseq SNPs",rs113580398,3,149117202,0.000567458,1,-
"gwas p<7E-4, keep reseq SNPs",rs62250911,3,43439547,0.000570152,1,ANO10
"gwas p<7E-4, keep reseq SNPs",rs16941702,17,45308742,0.000570714,1,-
"gwas p<7E-4, keep reseq SNPs",rs72741298,9,94263812,0.000571135,1,-
"gwas p<7E-4, keep reseq SNPs",rs112348600,6,158666462,0.000571267,1,SRP72P2
"gwas p<7E-4, keep reseq SNPs",rs959614,4,82883090,0.000571715,1,RP11-689K5.3
"gwas p<7E-4, keep reseq SNPs",rs12917518,15,85827249,0.000574187,1,-
"gwas p<7E-4, keep reseq SNPs",rs78518313,9,76048989,0.000574503,1,-
"gwas p<7E-4, keep reseq SNPs",rs72762052,5,45427937,0.000575295,1,HCN1
"gwas p<7E-4, keep reseq SNPs",rs79011899,18,52920055,0.00057579,1,TCF4
"gwas p<7E-4, keep reseq SNPs",rs6710114,2,120244580,0.000576108,1,SCTR
"gwas p<7E-4, keep reseq SNPs",rs554126587,12,4361830,0.000576224,1,CCND2-AS1
"gwas p<7E-4, keep reseq SNPs",rs138596070,5,56261335,0.000576393,1,-
"gwas p<7E-4, keep reseq SNPs",rs35265856,7,98955551,0.000576536,1,ARPC1A
"gwas p<7E-4, keep reseq SNPs",rs11777335,8,6134484,0.000576637,1,-
"gwas p<7E-4, keep reseq SNPs",rs2226136,6,73558106,0.000576814,1,KCNQ5
"gwas p<7E-4, keep reseq SNPs",rs1669316,3,3224117,0.000577854,1,CRBN
"gwas p<7E-4, keep reseq SNPs",rs6597984,11,780410,0.000577854,1,PDDC1
"gwas p<7E-4, keep reseq SNPs",rs17607,17,7484782,0.000578286,1,CD68
"gwas p<7E-4, keep reseq SNPs",rs16890376,6,38084897,0.00057909,1,ZFAND3
"gwas p<7E-4, keep reseq SNPs",rs7221539,17,32863453,0.000579902,1,-
"gwas p<7E-4, keep reseq SNPs",rs56111559,4,58014647,0.000580165,1,IGFBP7-AS1
"gwas p<7E-4, keep reseq SNPs",rs78506384,2,26854213,0.000580763,1,CIB4
"gwas p<7E-4, keep reseq SNPs",17:57014497,17,57014497,0.000581055,1,NA
"gwas p<7E-4, keep reseq SNPs",rs117526127,11,91277474,0.000581055,1,-
"gwas p<7E-4, keep reseq SNPs",rs114207459,1,186924448,0.000581134,1,PLA2G4A
"gwas p<7E-4, keep reseq SNPs",rs10937820,4,7429781,0.000581669,1,SORCS2
"gwas p<7E-4, keep reseq SNPs",rs10886437,10,121037154,0.000581793,1,GRK5
"gwas p<7E-4, keep reseq SNPs",rs4843097,15,86333181,0.000583164,1,KLHL25
"gwas p<7E-4, keep reseq SNPs",rs113269929,17,48569240,0.000583515,1,-
"gwas p<7E-4, keep reseq SNPs",rs11211299,1,46988613,0.000583792,1,-
"gwas p<7E-4, keep reseq SNPs",rs34750609,1,86837667,0.00058397,1,ODF2L
"gwas p<7E-4, keep reseq SNPs",rs55816404,14,77023978,0.000584001,1,RP11-187O7.3
"gwas p<7E-4, keep reseq SNPs",rs72719838,4,149858148,0.000585592,1,CTB-191D16.1
"gwas p<7E-4, keep reseq SNPs",rs11767512,7,47850847,0.000585604,1,PKD1L1
"gwas p<7E-4, keep reseq SNPs",rs10895187,11,101599285,0.00058587,1,-
"gwas p<7E-4, keep reseq SNPs",rs146700568,4,15747071,0.000586628,1,RP11-442P12.2
"gwas p<7E-4, keep reseq SNPs",rs117141799,10,10952991,0.000587624,1,-
"gwas p<7E-4, keep reseq SNPs",rs78280136,10,28325985,0.000588523,1,RP11-218D6.4
"gwas p<7E-4, keep reseq SNPs",rs12077532,1,14588963,0.000588551,1,-
"gwas p<7E-4, keep reseq SNPs",rs117330874,12,65982507,0.00058883,1,RP11-230G5.2
"gwas p<7E-4, keep reseq SNPs",rs72759918,5,44992980,0.000588872,1,-
"gwas p<7E-4, keep reseq SNPs",rs75617106,19,50688597,0.000589483,1,MYH14
"gwas p<7E-4, keep reseq SNPs",rs2242295,12,56232176,0.000589655,1,MMP19
"gwas p<7E-4, keep reseq SNPs",rs188199073,7,146886868,0.000590196,1,CNTNAP2
"gwas p<7E-4, keep reseq SNPs",rs76273483,12,88998327,0.000591751,1,-
"gwas p<7E-4, keep reseq SNPs",rs11591258,10,92534129,0.000593425,1,HTR7
"gwas p<7E-4, keep reseq SNPs",rs62315658,4,59616773,0.000593777,1,-
"gwas p<7E-4, keep reseq SNPs",rs11563095,2,51864263,0.000595049,1,AC007682.1
"gwas p<7E-4, keep reseq SNPs",rs191264488,12,123589580,0.0005957,1,PITPNM2
"gwas p<7E-4, keep reseq SNPs",rs9844438,3,154822879,0.000595801,1,MME
"gwas p<7E-4, keep reseq SNPs",rs17598103,4,167703897,0.000596706,1,SPOCK3
"gwas p<7E-4, keep reseq SNPs",rs17319777,5,67200762,0.000597351,1,-
"gwas p<7E-4, keep reseq SNPs",rs243017,2,60588472,0.00059841,1,AC007381.2
"gwas p<7E-4, keep reseq SNPs",rs115860362,2,237518055,0.000599098,1,-
"gwas p<7E-4, keep reseq SNPs",rs146764446,4,83271332,0.000599137,1,HNRNPD
"gwas p<7E-4, keep reseq SNPs",rs963420,4,180812516,0.000599205,1,-
"gwas p<7E-4, keep reseq SNPs",rs115475603,3,169568565,0.000599666,1,LRRC31
"gwas p<7E-4, keep reseq SNPs",rs143859541,1,63381199,0.000600091,1,-
"gwas p<7E-4, keep reseq SNPs",rs13252563,8,13145765,0.000600958,1,DLC1
"gwas p<7E-4, keep reseq SNPs",rs9491204,6,124941785,0.000601047,1,NKAIN2
"gwas p<7E-4, keep reseq SNPs",rs75848151,3,109926340,0.000601224,1,-
"gwas p<7E-4, keep reseq SNPs",rs115623129,3,111702480,0.000602826,1,ABHD10
"gwas p<7E-4, keep reseq SNPs",rs34719280,3,73397552,0.000603085,1,-
"gwas p<7E-4, keep reseq SNPs",rs60491047,7,2538913,0.00060368,1,-
"gwas p<7E-4, keep reseq SNPs",rs10778920,12,77202798,0.000604351,1,ZDHHC17
"gwas p<7E-4, keep reseq SNPs",rs62505367,7,148488930,0.000604351,1,CUL1
"gwas p<7E-4, keep reseq SNPs",rs33917087,2,179634961,0.000604953,1,TTN
"gwas p<7E-4, keep reseq SNPs",rs4960330,6,7573956,0.00060563,1,DSP
"gwas p<7E-4, keep reseq SNPs",rs76992013,1,59392956,0.000606262,1,-
"gwas p<7E-4, keep reseq SNPs",16:68337500,16,68337500,0.000606339,1,NA
"gwas p<7E-4, keep reseq SNPs",rs6436559,2,226352798,0.000606483,1,NYAP2
"gwas p<7E-4, keep reseq SNPs",rs113341276,9,33351258,0.000606708,1,NFX1
"gwas p<7E-4, keep reseq SNPs",rs113128485,16,50376497,0.000607743,1,BRD7
"gwas p<7E-4, keep reseq SNPs",rs8019476,14,35942076,0.000607952,1,RPS3AP4
"gwas p<7E-4, keep reseq SNPs",rs72999477,6,154510827,0.000608716,1,IPCEF1
"gwas p<7E-4, keep reseq SNPs",rs9896945,17,54358576,0.000609308,1,ANKFN1
"gwas p<7E-4, keep reseq SNPs",rs75040083,2,185007573,0.000609984,1,-
"gwas p<7E-4, keep reseq SNPs",rs9290279,3,165910582,0.000610434,1,-
"gwas p<7E-4, keep reseq SNPs",rs4680134,3,154270530,0.000610707,1,-
"gwas p<7E-4, keep reseq SNPs",rs17823700,9,115661033,0.000610838,1,-
"gwas p<7E-4, keep reseq SNPs",rs218231,4,55430953,0.000611141,1,-
"gwas p<7E-4, keep reseq SNPs",rs75140680,10,109722566,0.000611243,1,-
"gwas p<7E-4, keep reseq SNPs",rs751607,3,119096594,0.000611283,1,ARHGAP31
"gwas p<7E-4, keep reseq SNPs",rs11666235,19,20059222,0.000611942,1,AC007204.2
"gwas p<7E-4, keep reseq SNPs",rs77446286,12,75637330,0.000612173,1,RP11-560G2.1
"gwas p<7E-4, keep reseq SNPs",rs28763960,6,7568306,0.000612247,1,DSP
"gwas p<7E-4, keep reseq SNPs",rs150922807,12,116951962,0.00061306,1,RP11-148B3.1
"gwas p<7E-4, keep reseq SNPs",rs12952096,17,41448049,0.000614228,1,-
"gwas p<7E-4, keep reseq SNPs",rs138824908,1,187757660,0.000614925,1,-
"gwas p<7E-4, keep reseq SNPs",rs77950715,2,151751328,0.000615061,1,-
"gwas p<7E-4, keep reseq SNPs",rs12949911,17,64024786,0.000615249,1,CEP112
"gwas p<7E-4, keep reseq SNPs",rs116806934,1,175008932,0.00061554,1,SDCCAG3P2
"gwas p<7E-4, keep reseq SNPs",rs116042910,5,180099962,0.000617817,1,RP11-451H23.2
"gwas p<7E-4, keep reseq SNPs",rs149875364,19,37704728,0.000618242,1,ZNF585B
"gwas p<7E-4, keep reseq SNPs",rs116792383,2,39600109,0.000619438,1,MAP4K3
"gwas p<7E-4, keep reseq SNPs",rs7726044,5,1766736,0.000619717,1,-
"gwas p<7E-4, keep reseq SNPs",rs4693035,4,83486130,0.000620161,1,TMEM150C
"gwas p<7E-4, keep reseq SNPs",rs146216284,2,205509078,0.000621592,1,PARD3B
"gwas p<7E-4, keep reseq SNPs",rs112920671,7,19165301,0.000621698,1,AC003986.7
"gwas p<7E-4, keep reseq SNPs",rs114064385,1,207960359,0.000621698,1,CD46
"gwas p<7E-4, keep reseq SNPs",rs55682827,1,212756878,0.000622127,1,ATF3
"gwas p<7E-4, keep reseq SNPs",rs35473640,1,26337800,0.000623622,1,-
"gwas p<7E-4, keep reseq SNPs",rs8075656,17,66413539,0.000624977,1,ARSG
"gwas p<7E-4, keep reseq SNPs",rs149876322,19,49758990,0.000625371,1,SLC6A21P
"gwas p<7E-4, keep reseq SNPs",rs149112327,16,22011972,0.000625414,1,PDZD9
"gwas p<7E-4, keep reseq SNPs",rs117397613,9,14776438,0.000626067,1,FREM1
"gwas p<7E-4, keep reseq SNPs",rs183183533,9,71970766,0.000626151,1,FAM189A2
"gwas p<7E-4, keep reseq SNPs",rs78542652,2,54497934,0.000627427,1,ACYP2
"gwas p<7E-4, keep reseq SNPs",rs71306608,3,168595007,0.000627537,1,-
"gwas p<7E-4, keep reseq SNPs",rs115944866,6,20285120,0.000628231,1,RP11-239H6.2
"gwas p<7E-4, keep reseq SNPs",rs17170575,7,147218996,0.000628391,1,CNTNAP2
"gwas p<7E-4, keep reseq SNPs",rs116866079,11,10785143,0.000628488,1,CTR9
"gwas p<7E-4, keep reseq SNPs",rs114867096,2,200618907,0.000630884,1,-
"gwas p<7E-4, keep reseq SNPs",rs78383490,5,11909445,0.000630901,1,-
"gwas p<7E-4, keep reseq SNPs",rs11661596,18,11701903,0.000631464,1,GNAL
"gwas p<7E-4, keep reseq SNPs",rs72780194,16,50264095,0.0006321,1,PAPD5
"gwas p<7E-4, keep reseq SNPs",rs57583274,2,238966014,0.000633478,1,SCLY
"gwas p<7E-4, keep reseq SNPs",rs75980860,7,3121018,0.000633795,1,AC024028.1
"gwas p<7E-4, keep reseq SNPs",rs112135825,8,50780295,0.000633826,1,-
"gwas p<7E-4, keep reseq SNPs",rs142754646,4,2615802,0.000634121,1,Y_RNA
"gwas p<7E-4, keep reseq SNPs",rs117427783,12,56169788,0.000634185,1,SARNP
"gwas p<7E-4, keep reseq SNPs",rs150740581,7,26845629,0.00063425,1,SKAP2
"gwas p<7E-4, keep reseq SNPs",rs71404121,16,83877165,0.000634712,1,-
"gwas p<7E-4, keep reseq SNPs",rs169889,17,32829372,0.000635735,1,-
"gwas p<7E-4, keep reseq SNPs",rs881293,6,89917803,0.000635735,1,GABRR1
"gwas p<7E-4, keep reseq SNPs",rs62207005,20,62251796,0.000637668,1,GMEB2
"gwas p<7E-4, keep reseq SNPs",rs17109271,10,95506951,0.00063814,1,-
"gwas p<7E-4, keep reseq SNPs",rs72833133,10,116587174,0.0006383,1,FAM160B1
"gwas p<7E-4, keep reseq SNPs",rs114654626,3,97751942,0.000638303,1,GABRR3
"gwas p<7E-4, keep reseq SNPs",rs150429405,10,134054622,0.000638393,1,STK32C
"gwas p<7E-4, keep reseq SNPs",rs76753172,6,166099099,0.000638996,1,-
"gwas p<7E-4, keep reseq SNPs",rs1763926,1,69664700,0.000639164,1,-
"gwas p<7E-4, keep reseq SNPs",rs664034,11,59930966,0.000639164,1,AP001257.1
"gwas p<7E-4, keep reseq SNPs",rs62471942,7,99393523,0.000639478,1,-
"gwas p<7E-4, keep reseq SNPs",rs71316683,21,40981609,0.000639587,1,B3GALT5
"gwas p<7E-4, keep reseq SNPs",rs12710674,2,16555022,0.000640414,1,AC010880.1
"gwas p<7E-4, keep reseq SNPs",rs11604261,11,61479205,0.000641795,1,DAGLA
"gwas p<7E-4, keep reseq SNPs",rs34431673,11,31319324,0.000641949,1,DCDC1
"gwas p<7E-4, keep reseq SNPs",rs1423029,5,145930544,0.000642638,1,-
"gwas p<7E-4, keep reseq SNPs",rs116865267,10,126240228,0.000643328,1,LHPP
"gwas p<7E-4, keep reseq SNPs",rs908821,3,140540718,0.000643692,1,-
"gwas p<7E-4, keep reseq SNPs",rs55905826,22,46752911,0.000644105,1,TRMU
"gwas p<7E-4, keep reseq SNPs",rs78644074,16,68371980,0.000644413,1,PRMT7
"gwas p<7E-4, keep reseq SNPs",rs13156886,5,24553905,0.000644448,1,CDH10
"gwas p<7E-4, keep reseq SNPs",rs3744761,17,43196013,0.000644594,1,PLCD3
"gwas p<7E-4, keep reseq SNPs",rs56049351,5,37878629,0.000645115,1,GDNF-AS1
"gwas p<7E-4, keep reseq SNPs",rs148335373,3,59957060,0.000645578,1,FHIT
"gwas p<7E-4, keep reseq SNPs",rs493894,1,212734994,0.000646365,1,RP11-61J19.4
"gwas p<7E-4, keep reseq SNPs",rs10502319,18,4019209,0.000646626,1,DLGAP1
"gwas p<7E-4, keep reseq SNPs",rs16933445,9,119107531,0.000647546,1,PAPPA
"gwas p<7E-4, keep reseq SNPs",rs138793989,14,98767575,0.000648541,1,-
"gwas p<7E-4, keep reseq SNPs",rs1367782,7,14594236,0.000651365,1,DGKB
"gwas p<7E-4, keep reseq SNPs",rs111370684,8,85176513,0.000651961,1,RALYL
"gwas p<7E-4, keep reseq SNPs",rs1273869,14,66506529,0.000652055,1,-
"gwas p<7E-4, keep reseq SNPs",rs12975986,19,41622615,0.000652835,1,CYP2F1
"gwas p<7E-4, keep reseq SNPs",rs72755986,5,41364499,0.000652905,1,PLCXD3
"gwas p<7E-4, keep reseq SNPs",rs7127472,11,61937658,0.000654206,1,RP11-691L4.2
"gwas p<7E-4, keep reseq SNPs",rs766434,13,89129604,0.000654507,1,-
"gwas p<7E-4, keep reseq SNPs",rs78273381,3,47860864,0.000654753,1,DHX30
"gwas p<7E-4, keep reseq SNPs",rs6077763,20,10372600,0.000655415,1,SDAD1P2
"gwas p<7E-4, keep reseq SNPs",rs483148,11,68614062,0.000656514,1,CPT1A
"gwas p<7E-4, keep reseq SNPs",rs1981661,10,119259115,0.000656572,1,EMX2OS
"gwas p<7E-4, keep reseq SNPs",rs2216515,4,106750214,0.000657659,1,GSTCD
"gwas p<7E-4, keep reseq SNPs",rs1479945,3,65254272,0.000657874,1,-
"gwas p<7E-4, keep reseq SNPs",rs469942,5,94247253,0.000658413,1,MCTP1
"gwas p<7E-4, keep reseq SNPs",rs7541871,1,153759687,0.000659454,1,Y_RNA
"gwas p<7E-4, keep reseq SNPs",rs16944168,15,90859095,0.000659756,1,-
